assembly_accession,rname,length,totallength,ani_group,reference
GCF_002591975.1,NZ_NVQE01000111.1,1315,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000112.1,1248,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000113.1,1190,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000114.1,1162,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000115.1,887,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000116.1,790,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000117.1,506,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000118.1,749,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000119.1,748,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000120.1,596,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000121.1,593,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000122.1,586,6209311,35,M.neglectum
GCF_002591975.1,NZ_NVQE01000123.1,510,6209311,35,M.neglectum
GCF_000317305.3,NC_023036.2,5421267,5421267,46,M.neoaurum
GCF_002245615.1,NZ_NKCO01000001.1,507384,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000002.1,427600,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000003.1,398736,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000004.1,325398,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000005.1,228971,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000006.1,220191,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000007.1,216038,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000008.1,205436,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000009.1,200051,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000010.1,192717,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000011.1,159082,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000012.1,143556,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000013.1,140594,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000014.1,137681,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000015.1,132760,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000016.1,129283,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000017.1,112412,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000018.1,109587,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000019.1,105113,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000020.1,97169,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000021.1,93277,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000022.1,88949,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000023.1,87534,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000024.1,85286,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000025.1,83874,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000026.1,78998,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000027.1,67771,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000028.1,62210,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000029.1,59624,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000030.1,57798,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000031.1,57361,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000032.1,57227,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000033.1,48957,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000034.1,47577,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000035.1,37898,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000036.1,19815,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000037.1,18916,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000038.1,17600,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000039.1,13737,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000040.1,12935,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000041.1,12821,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000042.1,10347,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000043.1,9825,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000044.1,9190,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000045.1,8448,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000046.1,8258,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000047.1,7158,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000048.1,5423,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000049.1,4894,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000050.1,4172,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000051.1,1808,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000052.1,1427,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000053.1,1290,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000054.1,1080,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000055.1,959,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000056.1,668,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000057.1,849,5376391,161,M.neumannii
GCF_002245615.1,NZ_NKCO01000058.1,671,5376391,161,M.neumannii
GCF_001245615.1,NZ_CWKH01000001.1,3252791,6287317,205,M.neworleansense
GCF_001245615.1,NZ_CWKH01000002.1,1825912,6287317,205,M.neworleansense
GCF_001245615.1,NZ_CWKH01000003.1,1202571,6287317,205,M.neworleansense
GCF_001245615.1,NZ_CWKH01000004.1,1168,6287317,205,M.neworleansense
GCF_001245615.1,NZ_CWKH01000005.1,1097,6287317,205,M.neworleansense
GCF_001245615.1,NZ_CWKH01000006.1,1020,6287317,205,M.neworleansense
GCF_001245615.1,NZ_CWKH01000007.1,945,6287317,205,M.neworleansense
GCF_001245615.1,NZ_CWKH01000008.1,923,6287317,205,M.neworleansense
GCF_001245615.1,NZ_CWKH01000009.1,890,6287317,205,M.neworleansense
GCF_003855255.1,NZ_CP034072.1,6905961,6905961,104,M.nivoides
GCF_002101775.1,NZ_LQPI01000001.1,40930,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000002.1,1481,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000003.1,1628,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000004.1,5832,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000005.1,1983,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000006.1,1136,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000007.1,2549,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000008.1,3465,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000009.1,4750,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000010.1,10291,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000011.1,10643,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000012.1,1080,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000013.1,2159,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000014.1,12576,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000015.1,13789,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000016.1,14545,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000017.1,5039,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000018.1,84881,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000019.1,69105,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000020.1,85369,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000021.1,61279,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000022.1,99138,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000023.1,213531,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000024.1,25752,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000025.1,1542,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000026.1,82285,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000027.1,38324,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000028.1,138127,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000029.1,8167,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000030.1,74008,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000031.1,66776,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000032.1,174268,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000033.1,207690,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000034.1,1143,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000035.1,37862,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000036.1,97219,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000037.1,1372,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000038.1,49000,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000039.1,241653,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000040.1,225177,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000041.1,1287,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000042.1,225607,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000043.1,4142,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000044.1,67000,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000045.1,1122,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000046.1,156507,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000047.1,50258,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000048.1,209803,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000049.1,64728,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000050.1,66303,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000051.1,21767,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000052.1,2601,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000053.1,148488,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000054.1,45344,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000055.1,21800,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000056.1,2448,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000057.1,42906,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000058.1,16368,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000059.1,38463,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000060.1,168149,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000061.1,4483,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000062.1,22330,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000063.1,68574,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000064.1,22395,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000065.1,7913,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000066.1,20217,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000067.1,1371,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000068.1,19743,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000069.1,19073,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000070.1,31801,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000071.1,9976,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000072.1,184905,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000073.1,58877,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000074.1,23579,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000075.1,34820,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000076.1,37221,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000077.1,1170,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000078.1,1427,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000079.1,2545,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000080.1,39799,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000081.1,5385,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000082.1,17624,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000083.1,1499,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000084.1,5007,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000085.1,56907,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000086.1,5363,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000087.1,38762,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000088.1,25470,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000089.1,23355,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000090.1,90099,4465329,193,M.nonchromogenicus
GCF_002101775.1,NZ_LQPI01000091.1,11004,4465329,193,M.nonchromogenicus
GCF_010731635.1,NZ_AP022583.1,4779798,4779798,40,M.noviomagense
GCF_001499835.1,NZ_LQIH01000001.1,582102,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000002.1,188216,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000003.1,182998,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000004.1,178565,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000005.1,166693,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000006.1,163618,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000007.1,162444,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000008.1,147727,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000009.1,134626,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000010.1,126986,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000011.1,126056,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000012.1,404378,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000013.1,117804,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000014.1,104582,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000015.1,100306,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000016.1,99183,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000017.1,85428,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000018.1,85401,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000019.1,85083,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000020.1,71413,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000021.1,67197,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000022.1,60435,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000023.1,307946,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000024.1,59007,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000025.1,49431,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000026.1,45088,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000027.1,44317,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000028.1,39716,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000029.1,39517,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000030.1,38127,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000031.1,32236,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000032.1,29715,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000033.1,28866,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000034.1,264320,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000035.1,27445,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000036.1,21593,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000037.1,20693,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000038.1,18151,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000039.1,16720,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000040.1,14851,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000041.1,14588,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000042.1,8488,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000043.1,7458,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000044.1,6212,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000045.1,253133,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000046.1,5385,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000047.1,5013,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000048.1,4361,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000049.1,4202,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000050.1,3379,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000051.1,3007,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000052.1,2613,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000053.1,2467,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000054.1,1672,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000055.1,1611,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000056.1,238590,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000057.1,1521,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000058.1,1430,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000059.1,1347,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000060.1,837,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000061.1,844,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000062.1,591,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000063.1,591,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000064.1,212622,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000065.1,192538,5702270,31,M.novocastrense
GCF_001499835.1,NZ_LQIH01000066.1,188790,5702270,31,M.novocastrense
GCF_010726505.1,NZ_AP022562.1,4458926,4458926,4,M.novum
GCF_900157365.1,NZ_FUEZ01000001.1,1656,6248949,218,M.numidiamassiliense
GCF_900157365.1,NZ_FUEZ01000002.1,2102,6248949,218,M.numidiamassiliense
GCF_900157365.1,NZ_FUEZ01000003.1,1794182,6248949,218,M.numidiamassiliense
GCF_900157365.1,NZ_FUEZ01000004.1,4451009,6248949,218,M.numidiamassiliense
GCF_004359005.1,NZ_SDLP01000001.1,1261059,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000002.1,1219307,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000003.1,624616,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000004.1,467358,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000005.1,429201,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000006.1,391222,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000007.1,258657,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000008.1,230265,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000009.1,198162,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000010.1,131028,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000011.1,127104,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000012.1,105840,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000013.1,73841,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000014.1,36658,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000015.1,27239,5599206,177,M.obuense
GCF_004359005.1,NZ_SDLP01000016.1,17649,5599206,177,M.obuense
GCF_021183725.1,NZ_CP089224.1,6127734,6127734,108,M.ostraviense
GCF_002592005.1,NZ_NVQF01000001.1,200069,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000002.1,174869,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000003.1,149618,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000004.1,144003,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000005.1,115745,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000006.1,112093,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000007.1,111172,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000008.1,110512,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000009.1,106100,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000010.1,101952,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000011.1,101176,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000012.1,95719,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000013.1,94437,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000014.1,90976,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000015.1,89959,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000016.1,89934,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000017.1,87777,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000018.1,83903,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000019.1,79051,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000020.1,78650,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000021.1,77699,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000022.1,76819,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000023.1,74698,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000024.1,74436,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000025.1,74087,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000026.1,69284,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000027.1,69003,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000028.1,67110,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000029.1,65863,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000030.1,64163,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000031.1,63636,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000032.1,63477,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000033.1,61684,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000034.1,59734,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000035.1,59594,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000036.1,58075,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000037.1,56597,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000038.1,55252,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000039.1,54774,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000040.1,49131,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000041.1,49130,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000042.1,47226,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000043.1,45919,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000044.1,45540,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000045.1,45110,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000046.1,44868,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000047.1,44863,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000048.1,44478,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000049.1,43868,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000050.1,43249,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000051.1,42952,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000052.1,42934,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000053.1,42675,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000054.1,41812,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000055.1,41720,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000056.1,40708,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000057.1,40592,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000058.1,40351,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000059.1,38660,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000060.1,37964,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000061.1,37567,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000062.1,37484,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000063.1,37266,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000064.1,35513,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000065.1,35470,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000066.1,34886,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000067.1,34534,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000068.1,33137,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000069.1,32776,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000070.1,32621,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000071.1,31827,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000072.1,30638,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000073.1,30554,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000074.1,30292,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000075.1,29027,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000076.1,28411,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000077.1,27441,6230283,86,M.palauense
GCF_002592005.1,NZ_NVQF01000078.1,26599,6230283,86,M.palauense
